CustomerID,Frequency,Monetary,Recency
13227.0,1,257.7,202
13228.0,1,358.0,81
13229.0,1,160.95,226
13230.0,31,6317.219999999992,4
13232.0,7,1357.6000000000015,13
13233.0,4,1176.4599999999998,74
13234.0,2,356.94999999999993,673
13235.0,2,101.16999999999973,212
13236.0,3,727.2700000000001,25
13237.0,1,642.9999999999999,388
13238.0,7,986.7299999999993,11
13239.0,6,1579.8400000000006,262
13240.0,9,1661.1699999999992,96
13241.0,1,115.58000000000004,412
13242.0,7,699.3999999999996,112
13243.0,5,1278.0399999999995,203
13244.0,1,121.74000000000001,93
13245.0,2,989.2199999999999,51
13246.0,14,3277.679999999999,18
13247.0,4,501.12,18
13248.0,2,465.6799999999999,125
13249.0,9,1608.9300000000005,92
13250.0,3,248.54000000000002,453
13251.0,1,252.68000000000004,402
13252.0,3,341.30000000000007,394
13253.0,4,2951.1099999999988,157
13254.0,1,51.410000000000004,376
13255.0,4,895.6099999999999,4
13257.0,3,117.95000000000002,428
13258.0,5,1035.18,12
13259.0,9,1433.3800000000033,62
13260.0,1,557.6200000000001,61
13261.0,2,944.1,269
13262.0,3,573.4499999999998,263
13263.0,39,8704.689999999966,1
13264.0,1,722.56,443
13265.0,5,2107.6600000000008,53
13266.0,30,5965.3,11
13267.0,50,9512.209999999997,3
13268.0,15,3167.639999999999,18
13269.0,30,8861.389999999994,1
13270.0,1,1180.0,366
13271.0,2,178.25999999999988,37
13272.0,2,276.56000000000006,31
13273.0,1,138.97999999999996,113
13274.0,1,360.85,409
13275.0,2,241.65999999999994,384
13276.0,7,1918.5599999999997,64
13277.0,7,523.3,16
13278.0,5,1428.1999999999996,41
13279.0,2,126.3,64
13280.0,8,2297.130000000002,122
13281.0,3,306.45,437
13282.0,7,1228.8899999999996,18
13283.0,4,373.36,60
13284.0,2,196.15,323
13285.0,6,3364.59,23
13286.0,1,734.9100000000001,600
13287.0,7,519.6700000000001,583
13288.0,6,892.16,443
13289.0,1,307.95,724
13291.0,11,3320.8399999999965,156
13292.0,6,987.79,39
13293.0,7,1180.34,392
13294.0,3,1689.5300000000002,190
13295.0,9,1058.0200000000004,360
13296.0,6,792.5099999999999,137
13297.0,8,4352.670000000001,8
13298.0,1,360.0,1
13299.0,5,1173.3000000000002,268
13300.0,5,1267.2099999999998,165
13301.0,4,618.0899999999998,104
13302.0,2,159.2,155
13303.0,1,61.72,400
13304.0,7,1120.7900000000004,351
13305.0,16,3754.7100000000037,4
13306.0,1,53.65,430
13307.0,3,273.34,120
13308.0,5,1652.47,23
13309.0,6,1706.369999999999,7
13310.0,8,1492.800000000001,9
13311.0,2,598.57,4
13312.0,1,124.75,451
13313.0,15,3423.270000000003,22
13314.0,4,578.6600000000001,2
13315.0,1,310.26,689
13316.0,12,12906.929999999997,37
13317.0,31,6068.530999999995,64
13318.0,3,640.76,1
13319.0,78,21706.09,5
13320.0,9,2160.9500000000007,70
13321.0,2,567.36,72
13322.0,1,199.48,17
13323.0,5,787.85,3
13324.0,23,10421.369999999999,32
13325.0,1,675.3,82
13326.0,1,281.76,432
13327.0,22,9741.029999999993,39
13328.0,1,1308.48,316
13329.0,14,4977.02,32
13330.0,6,2806.180000000002,93
13331.0,1,262.40000000000003,402
13332.0,1,350.9,14
13333.0,3,1015.7399999999999,411
13334.0,6,6256.999999999997,82
13336.0,1,795.12,77
13337.0,2,1548.55,519
13338.0,10,2223.6200000000003,154
13339.0,1,860.1200000000002,201
13340.0,12,22100.559999999998,45
13341.0,1,775.8499999999999,261
13343.0,2,303.93,173
13344.0,3,2543.720000000002,68
13345.0,2,377.6000000000001,277
13346.0,6,299.40000000000003,463
13347.0,1,341.36,70
13348.0,1,233.76,64
13349.0,1,247.31999999999996,11
13350.0,3,910.7199999999998,16
13351.0,1,373.94,66
13352.0,2,389.2800000000001,8
13354.0,1,743.5300000000003,71
13355.0,1,674.7,122
13356.0,1,768.2400000000001,80
13357.0,5,3838.3599999999997,257
13358.0,1,439.03000000000003,269
13359.0,4,1001.9600000000002,59
13360.0,7,1464.1000000000006,428
13361.0,2,1450.5000000000002,472
13362.0,10,5357.57,3
13363.0,3,1723.8600000000004,18
13364.0,2,2.1316282072803006e-14,67
13365.0,4,2164.3200000000015,9
13366.0,1,56.160000000000004,50
13367.0,1,510.2,432
13368.0,5,1086.1000000000001,257
13369.0,2,572.03,354
13370.0,2,1442.640000000001,366
13371.0,4,2271.460000000001,499
13372.0,1,378.64,90
13373.0,6,7587.189999999994,61
13374.0,2,422.80000000000007,415
13375.0,3,1786.4800000000002,81
13376.0,3,1019.7600000000003,99
13377.0,4,1495.4300000000003,397
13379.0,3,572.5599999999997,26
13380.0,1,62.4,433
13381.0,15,8185.019999999997,21
13382.0,5,1387.58,281
13383.0,1,305.28000000000003,544
13384.0,15,6635.089999999998,31
13385.0,1,534.5700000000002,330
13386.0,2,835.46,414
13387.0,1,189.43999999999997,417
13388.0,4,1135.7,121
13389.0,3,797.96,11
13390.0,1,544.0799999999999,75
13391.0,1,59.8,204
13392.0,1,91.14,677
13393.0,6,1105.85,584
13394.0,24,6323.879999999993,2
13395.0,3,1180.2300000000005,185
13396.0,4,1325.2899999999997,22
13397.0,13,3094.11,73
13398.0,2,670.3399999999999,192
13399.0,3,275.4,464
13400.0,2,300.93000000000006,574
13402.0,4,1535.13,127
13403.0,3,229.5,18
13404.0,2,252.48999999999998,1
13405.0,9,1196.5610000000001,74
13406.0,3,557.22,427
13407.0,6,2111.8900000000012,579
13408.0,135,50852.85200000002,2
13410.0,12,2172.5099999999998,9
13411.0,1,213.55000000000004,107
13412.0,1,487.34999999999997,620
13413.0,8,345.80000000000007,640
13414.0,7,2482.24,134
13415.0,5,681.9200000000001,473
13416.0,3,940.8000000000001,44
13417.0,7,1593.8900000000003,5
13418.0,37,11916.160000000002,12
13419.0,1,221.05999999999995,64
13420.0,4,140.35,135
13421.0,11,4088.82,40
13422.0,2,2601.5500000000006,51
13423.0,1,217.02999999999997,429
13424.0,2,557.9199999999998,444
13425.0,8,3375.93,108
13426.0,24,8076.7599999999875,1
13427.0,6,1006.5300000000001,19
13428.0,3,499.97999999999985,10
13429.0,4,1006.8000000000001,11
13430.0,4,648.6899999999998,19
13431.0,9,3289.240000000003,67
13432.0,2,439.1000000000001,571
13433.0,5,656.8700000000001,437
13434.0,5,1666.8600000000004,74
13435.0,11,4459.83,5
13436.0,1,196.88999999999996,2
13437.0,7,3408.0599999999995,14
13438.0,1,46.5,547
13439.0,3,986.6099999999999,255
13440.0,10,1213.9500000000007,423
13441.0,2,720.9,92
13442.0,3,419.87,667
13443.0,7,1247.7100000000003,449
13444.0,2,631.68,374
13445.0,1,241.89999999999998,626
13446.0,18,3608.859999999999,420
13447.0,4,1104.2300000000002,23
13448.0,19,8447.749999999984,17
13449.0,1,291.88,24
13450.0,14,4117.54,27
13451.0,13,7119.969999999989,26
13452.0,3,729.8,259
13453.0,5,758.9899999999998,166
13454.0,1,219.86999999999998,641
13455.0,11,2773.820000000002,25
13456.0,7,1737.8199999999997,18
13457.0,4,143.26999999999998,689
13458.0,24,11850.619999999983,7
13459.0,2,1160.4099999999996,625
13460.0,2,183.44,29
13461.0,8,4138.500000000002,39
13462.0,6,1145.6000000000001,183
13464.0,7,3083.89,58
13465.0,2,931.1199999999999,446
13466.0,7,952.2499999999997,100
13467.0,2,1083.71,11
13468.0,87,13091.609999999988,2
13469.0,1,82.4,653
13470.0,2,165.0,99
13471.0,4,2531.579999999998,1
13472.0,2,592.24,464
13473.0,10,2410.980000000001,61
13474.0,3,663.7900000000004,236
13475.0,4,1431.7800000000009,191
13476.0,7,1915.7700000000002,179
13477.0,13,2821.120000000003,38
13478.0,7,2068.0300000000007,469
13479.0,7,808.4999999999998,198
13480.0,2,627.82,417
13481.0,14,3798.840000000004,46
13482.0,2,336.0900000000001,232
13483.0,1,140.34000000000003,66
13484.0,4,767.3199999999998,241
13485.0,15,2957.919999999999,233
13486.0,3,1122.4099999999999,78
13487.0,5,846.8699999999999,58
13488.0,29,15513.730000000003,17
13489.0,4,449.52,105
13490.0,1,154.25,654
13491.0,27,4566.56,52
13492.0,3,1269.8400000000006,136
13493.0,2,618.63,275
13494.0,1,316.26,312
13495.0,13,5246.609999999999,8
13496.0,3,617.93,11
13497.0,7,1266.3300000000006,283
13498.0,1,327.37999999999994,730
13499.0,7,1146.96,18
13500.0,5,1436.3,23
13501.0,5,2840.2600000000016,243
13502.0,6,774.6000000000001,17
13503.0,12,1793.5399999999995,71
13504.0,1,295.93,64
13505.0,8,4282.879999999999,68
13506.0,8,1609.6499999999996,312
13507.0,4,2479.159999999999,3
13508.0,2,287.05,244
13509.0,8,1114.72,9
13510.0,17,4488.390000000006,1
13511.0,2,244.60999999999999,484
13512.0,4,713.3900000000001,261
13513.0,4,796.99,127
13514.0,4,815.9,74
13515.0,6,1265.8200000000002,73
13516.0,4,1685.2600000000004,21
13517.0,5,2109.0699999999997,60
13518.0,1,659.4399999999998,86
13519.0,3,331.26,50
13520.0,15,6680.6500000000015,59
13521.0,3,1093.6500000000003,1
13522.0,1,125.80000000000001,30
13523.0,7,4892.02,33
13524.0,5,680.1800000000001,41
13525.0,2,628.78,15
13526.0,4,942.6000000000001,738
13527.0,14,4650.04,34
13529.0,2,307.76,79
13530.0,1,402.98,634
13531.0,6,1738.52,205
13532.0,1,210.30999999999983,34
13533.0,3,270.79000000000013,183
13534.0,60,7324.500000000025,2
13535.0,1,89.5,403
13536.0,7,3448.2899999999986,1
13537.0,2,717.85,426
13538.0,12,3112.730000000002,43
13539.0,9,1531.2600000000007,86
13540.0,3,632.3900000000001,467
13541.0,3,717.9,423
13542.0,18,3970.7699999999936,377
13543.0,2,1439.6099999999997,634
13544.0,7,820.5000000000006,40
13545.0,3,347.3499999999999,391
13546.0,5,1092.1400000000006,12
13547.0,1,175.52999999999994,408
13548.0,3,908.9900000000001,96
13549.0,9,1003.7199999999998,26
13550.0,1,349.51,383
13551.0,2,244.19999999999996,319
13552.0,32,6618.629999999999,66
13553.0,1,517.7999999999998,675
13554.0,10,1556.3900000000021,380
13555.0,16,8906.339999999991,74
13556.0,2,200.82000000000002,429
13557.0,16,2980.0799999999995,28
13558.0,4,605.0599999999998,6
13559.0,2,990.0,513
13560.0,1,174.37000000000003,7
13561.0,11,1820.720000000001,216
13562.0,8,4838.180000000005,82
13563.0,2,777.5300000000001,84
13564.0,54,15786.720000000021,144
13565.0,3,414.7999999999998,19
13566.0,5,1708.1200000000017,41
13567.0,5,1078.5900000000004,428
13568.0,1,192.85000000000005,173
13569.0,4,893.7800000000007,17
13570.0,1,239.49000000000004,243
13571.0,26,4546.539999999993,13
13572.0,1,1384.25,206
13573.0,6,916.47,50
13574.0,1,421.2500000000001,411
13575.0,5,732.0699999999997,23
13576.0,32,11516.150000000005,10
13577.0,14,3346.620000000005,25
13578.0,1,147.66,409
13579.0,6,1535.839999999999,15
13580.0,1,107.75,406
13581.0,2,280.53000000000003,309
13582.0,2,241.68,390
13583.0,2,1445.0310000000002,156
13584.0,5,347.14999999999986,307
13585.0,4,674.46,531
13586.0,1,131.52999999999997,541
13587.0,6,1308.1,32
13588.0,13,2445.119999999998,16
13589.0,6,1120.74,15
13590.0,21,6298.290000000001,11
13591.0,8,2081.190000000001,65
13592.0,4,247.95999999999995,36
13593.0,16,5475.2099999999955,108
13594.0,3,508.42,53
13595.0,3,818.2200000000008,517
13596.0,2,697.04,6
13597.0,3,372.21,388
13598.0,6,776.8400000000001,47
13599.0,52,9790.339999999998,1
13600.0,2,518.4200000000001,312
13601.0,4,1185.1399999999999,45
13602.0,4,1025.17,65
13603.0,1,164.34,26
13604.0,2,713.3899999999999,652
13605.0,2,522.67,387
13606.0,3,280.53999999999996,29
13607.0,3,1060.6100000000001,40
13608.0,1,236.20000000000007,541
13609.0,1,167.35000000000002,593
13610.0,17,2144.1300000000056,12
13611.0,14,3281.0300000000016,89
13612.0,2,777.79,518
13613.0,5,1039.8500000000004,453
13614.0,6,2359.190000000001,24
13615.0,12,6212.229999999997,313
13616.0,2,288.1,568
13617.0,9,1263.8000000000006,40
13618.0,1,177.34000000000003,174
13619.0,2,231.68999999999997,545
13620.0,1,112.34000000000002,528
13621.0,1,213.85,117
13622.0,2,651.45,689
13623.0,15,2446.3599999999983,31
13624.0,2,427.1800000000001,381
13625.0,1,301.26,597
13626.0,3,689.4900000000001,253
13627.0,10,2217.5500000000006,59
13628.0,1,310.14000000000004,676
13629.0,19,13370.859999999999,23
13630.0,11,1995.6799999999998,5
13631.0,12,3021.77,100
13632.0,10,3634.6999999999994,25
13634.0,17,4519.549999999992,33
13635.0,6,2948.219999999999,68
13636.0,6,941.6199999999999,37
13637.0,3,810.4999999999998,52
13638.0,1,122.64000000000001,16
13639.0,2,1346.2699999999995,74
13640.0,1,405.0,611
13641.0,7,921.8200000000002,641
13642.0,5,501.96999999999986,216
13643.0,15,2112.1700000000005,31
13644.0,5,2597.5200000000013,9
13645.0,1,252.1,120
13646.0,3,323.29999999999984,400
13647.0,9,3063.7800000000007,10
13648.0,11,1679.0100000000002,400
13649.0,6,1678.8800000000008,257
13650.0,16,3098.5000000000023,17
13651.0,4,208.95000000000002,35
13652.0,5,2570.850000000002,46
13653.0,1,152.2,488
13654.0,11,6307.999999999997,43
13655.0,8,2259.300000000001,114
13656.0,7,1053.3499999999997,165
13657.0,2,382.13999999999993,11
13658.0,13,5772.070000000006,10
13659.0,17,4716.629999999993,197
13660.0,2,303.6899999999999,396
13661.0,1,325.24000000000007,603
13662.0,17,2183.129999999999,86
13663.0,6,2013.6100000000006,179
13665.0,3,1711.6600000000003,386
13666.0,5,127.89999999999999,60
13667.0,1,305.0199999999998,149
13668.0,47,12749.139999999989,3
13669.0,3,413.55,51
13670.0,1,349.70000000000016,75
13671.0,1,194.94999999999996,395
13672.0,7,162.07000000000005,301
13673.0,2,396.9199999999999,19
13674.0,2,215.88,430
13675.0,2,486.82000000000005,151
13676.0,3,153.15000000000003,539
13677.0,2,556.1900000000002,405
13678.0,1,232.60000000000005,152
13679.0,3,281.25999999999993,494
13680.0,13,9915.559999999974,1
13681.0,4,827.83,18
13682.0,1,59.5,187
13683.0,1,258.6,458
13684.0,6,546.5199999999999,286
13685.0,7,3119.4400000000014,3
13686.0,3,409.0400000000001,183
13687.0,1,11880.839999999998,438
13688.0,1,375.5,635
13689.0,2,1259.5,63
13690.0,1,172.25,59
13691.0,1,212.77999999999994,396
13692.0,8,3016.4499999999994,25
13693.0,13,1948.3200000000002,325
13694.0,164,190825.52000000008,4
13695.0,16,2770.7299999999987,31
13696.0,4,2008.6999999999996,422
13697.0,1,151.3,39
13698.0,2,465.53000000000003,597
13699.0,3,711.3999999999997,155
13700.0,14,2586.209999999999,26
13701.0,2,159.55000000000004,437
13702.0,1,135.18,446
13703.0,3,99.50000000000003,318
13704.0,10,2295.3099999999986,5
13705.0,7,2035.3299999999995,8
13706.0,2,631.17,303
13707.0,5,3365.8599999999965,267
13708.0,1,296.87999999999994,271
13709.0,22,7512.810000000003,4
13710.0,3,509.52,32
13711.0,15,1632.6100000000001,219
13712.0,2,766.4200000000002,247
13713.0,3,743.26,408
13714.0,1,161.35,465
13715.0,21,8438.339999999995,281
13716.0,1,138.28,269
13717.0,11,1748.0500000000004,32
13718.0,2,306.55,246
13719.0,11,2815.250000000001,15
13720.0,4,799.8999999999999,117
13721.0,2,741.54,36
13722.0,11,5629.159999999996,120
13723.0,6,1209.2,217
13724.0,1,213.00999999999993,637
13725.0,11,1809.8100000000002,50
13726.0,2,1079.6600000000003,39
13727.0,9,1067.3,29
13728.0,16,2855.1700000000033,37
13729.0,5,676.4300000000002,436
13730.0,2,752.5999999999998,136
13731.0,2,610.5899999999999,219
13732.0,1,491.86,28
13733.0,3,484.53,411
13734.0,6,3451.289999999998,509
13735.0,22,9472.810000000003,25
13736.0,12,2715.009999999995,5
13737.0,1,339.59999999999997,200
13738.0,1,440.9299999999999,396
13739.0,2,292.2,18
13740.0,5,1597.7700000000002,241
13741.0,4,666.33,72
13742.0,14,3102.420000000001,17
13743.0,8,1340.1499999999996,3
13744.0,2,1156.36,95
13745.0,4,761.2700000000002,151
13746.0,1,176.69,414
13747.0,2,249.39999999999998,374
13748.0,9,2268.35,96
13750.0,13,3563.600000000001,54
13751.0,1,296.24999999999994,288
13752.0,7,1590.7300000000005,124
13753.0,4,2094.5700000000006,288
13754.0,3,447.0499999999999,152
13755.0,10,2154.680000000001,4
13756.0,25,9147.199999999997,2
13757.0,1,195.55,675
13758.0,19,9263.139999999992,12
13759.0,2,659.41,33
13760.0,6,1358.6399999999999,54
13761.0,6,1952.1699999999996,50
13762.0,6,2165.76,204
13763.0,6,5181.990000000001,63
13764.0,6,2953.2600000000007,71
13765.0,1,352.82099999999997,653
13766.0,1,190.34999999999997,495
13767.0,96,35115.68000000009,2
13768.0,8,758.07,564
13769.0,29,5766.6299999999965,2
13770.0,4,785.3699999999999,422
13771.0,10,5726.069999999998,64
13772.0,9,3094.7200000000016,34
13773.0,2,301.54,397
13774.0,1,344.99999999999994,82
13775.0,1,1049.66,591
13777.0,73,56016.570000000036,1
13778.0,5,1116.54,103
13779.0,1,161.12999999999997,516
13780.0,3,735.8200000000003,7
13781.0,4,770.8800000000005,251
13782.0,14,1785.770000000002,13
13783.0,4,1542.09,488
13784.0,15,2897.18,10
13785.0,4,542.49,429
13786.0,8,2736.4100000000003,367
13787.0,9,1173.7,76
13788.0,1,3.75,505
13789.0,1,239.45999999999998,388
13790.0,1,348.79999999999995,4
13791.0,3,1047.68,43
13792.0,3,383.94999999999993,66
13793.0,1,96.0,647
13794.0,1,126.03000000000002,547
13795.0,4,836.2999999999998,388
13796.0,1,289.7,499
13797.0,4,1168.4499999999998,437
13798.0,125,73573.4700000001,1
13799.0,13,2039.8200000000008,117
13800.0,3,1679.5600000000009,310
13801.0,1,324.79999999999995,67
13802.0,24,25491.560000000012,138
13803.0,4,1319.1100000000001,255
13804.0,9,3208.520000000001,31
13805.0,2,924.5999999999999,52
13806.0,1,256.38,64
13807.0,4,509.9,367
13808.0,5,1747.66,6
13809.0,3,679.7000000000002,305
13810.0,4,899.5099999999998,29
13811.0,4,591.75,184
13812.0,3,538.9999999999999,42
13813.0,12,2686.4200000000005,40
13814.0,5,2239.0700000000006,56
13815.0,10,7285.790000000003,22
13816.0,4,555.04,24
13817.0,2,382.9799999999999,29
13818.0,1,61.28,430
13819.0,7,2631.1000000000004,302
13820.0,5,640.4000000000001,418
13821.0,7,1387.0300000000009,145
13822.0,2,632.0000000000001,6
13823.0,8,3358.5499999999984,19
13824.0,14,3273.36,33
13825.0,2,255.59000000000003,622
13826.0,2,174.65,158
13827.0,3,412.0499999999998,58
13828.0,1,209.49000000000004,22
13830.0,2,135.95000000000002,574
13831.0,20,7009.18,16
13832.0,3,602.4399999999998,18
13833.0,2,701.3599999999999,159
13834.0,3,247.89,577
13835.0,8,1044.8200000000002,25
13836.0,3,602.52,399
13837.0,2,271.24000000000007,212
13838.0,10,1966.090000000008,6
13839.0,1,139.95,486
13840.0,1,651.4000000000003,416
13841.0,1,85.0,253
13842.0,19,5604.959999999997,59
13843.0,1,319.75000000000006,381
13844.0,1,361.62,11
13845.0,1,312.98,65
13846.0,5,1290.34,25
13847.0,1,310.7199999999999,720
13848.0,8,3335.0,92
13849.0,6,3443.8000000000006,52
13850.0,2,1586.8099999999995,88
13851.0,9,4516.76,96
13852.0,2,170.45000000000002,607
13853.0,2,1056.94,9
13854.0,45,12158.210000000008,9
13855.0,5,1253.9399999999998,501
13856.0,15,1058.88,169
13857.0,7,997.1099999999999,393
13858.0,1,216.16999999999996,57
13859.0,2,515.86,326
13860.0,6,1240.0000000000002,1
13861.0,3,251.31,429
13862.0,11,2534.039999999999,18
13863.0,6,1217.6299999999999,245
13864.0,1,662.4000000000001,387
13865.0,4,501.56,58
13866.0,1,145.67,74
13867.0,3,1015.2900000000002,31
13868.0,2,3192.54,7
13869.0,10,8111.569999999993,123
13870.0,18,5689.84,2
13871.0,21,7804.949999999998,23
13872.0,6,891.3200000000002,513
13873.0,9,1031.02,120
13874.0,10,1989.1999999999998,358
13875.0,14,4814.370000000001,54
13876.0,1,122.69999999999999,64
13877.0,5,446.33000000000004,86
13878.0,4,2473.060000000001,55
13879.0,1,395.5,646
13880.0,17,4391.66,21
13881.0,51,44392.50000000001,4
13882.0,6,1131.28,3
13883.0,26,6342.74,1
13884.0,14,1852.3800000000003,7
13885.0,2,506.8000000000001,189
13886.0,1,243.56000000000003,71
13887.0,1,349.54999999999995,204
13888.0,7,2169.0500000000015,120
13889.0,8,1855.7300000000007,93
13890.0,22,2858.7299999999987,1
13891.0,3,863.5600000000001,378
13892.0,6,1267.6499999999999,27
13893.0,1,821.1,298
13894.0,5,535.9699999999999,22
13895.0,8,3923.62,21
13896.0,1,388.55,626
13897.0,3,1160.72,50
13898.0,2,686.3999999999999,326
13899.0,2,388.52000000000004,16
13900.0,7,1608.09,183
13901.0,20,5599.3399999999965,72
13902.0,8,30411.260000000006,632
13903.0,1,165.45000000000002,400
13904.0,2,332.63999999999993,37
13905.0,3,244.45000000000005,571
13906.0,1,42.0,409
13907.0,1,136.8,692
13908.0,5,2347.0499999999984,80
13909.0,2,286.59999999999997,423
13911.0,22,4200.040000000001,57
13912.0,1,124.94999999999999,424
13913.0,1,42.22,507
13914.0,3,613.9499999999999,4
13915.0,2,31.200000000000003,394
13916.0,5,1260.510000000001,464
13917.0,2,272.04,50
13918.0,2,1212.8400000000001,50
13919.0,5,1326.03,53
13920.0,5,1734.8800000000006,432
13921.0,5,720.7500000000002,399
13922.0,5,824.6999999999998,352
13923.0,1,351.13000000000005,54
13924.0,11,1682.0800000000004,2
13925.0,6,616.6499999999999,36
13926.0,1,223.85000000000002,23
13927.0,3,689.96,75
13928.0,4,464.56999999999994,11
13929.0,14,3318.0999999999985,169
13930.0,2,337.3399999999999,58
13931.0,12,5250.779999999996,86
13932.0,1,307.4,295
13933.0,2,608.7899999999998,109
13934.0,1,922.0999999999997,264
13935.0,3,6116.920000000001,597
13936.0,4,924.3599999999997,171
13937.0,3,867.3800000000003,169
13938.0,1,71.66,35
13939.0,10,1533.6600000000003,23
13940.0,4,839.1400000000002,17
13941.0,17,10846.149999999996,22
13942.0,1,320.0,535
13943.0,1,246.54000000000002,578
13944.0,1,200.43000000000004,653
13945.0,2,854.1499999999999,395
13946.0,7,1745.4300000000003,79
13947.0,1,90.6,65
13948.0,5,536.8599999999999,361
13949.0,6,2427.3199999999974,3
13950.0,5,728.5600000000001,11
13951.0,3,674.4499999999998,176
13952.0,17,12790.891000000001,211
13953.0,12,6640.680000000002,7
13954.0,3,378.5899999999999,2
13955.0,3,545.1699999999997,154
13956.0,5,1026.4200000000003,5
13957.0,3,458.2499999999999,418
13958.0,12,4402.329999999997,372
13959.0,6,1076.18,79
13960.0,2,230.22,21
13961.0,2,498.70000000000005,385
13962.0,3,362.8,22
13963.0,18,2899.620000000001,308
13964.0,3,421.90000000000003,387
13965.0,5,777.6600000000001,455
13966.0,1,390.86000000000007,435
13967.0,2,166.3,146
13968.0,1,123.66,423
13969.0,39,13212.769999999984,7
13970.0,2,846.55,386
13971.0,18,4593.830000000004,9
13972.0,2,190.25000000000009,71
13973.0,1,264.7,287
13974.0,4,663.5200000000003,49
13975.0,14,5327.289999999996,31
13976.0,4,1192.36,207
13977.0,1,519.81,411
13978.0,2,196.79,15
13979.0,11,3326.8300000000036,73
13980.0,9,753.1199999999999,60
13981.0,2,327.38999999999993,401
13982.0,13,4418.79,39
13983.0,30,6993.409999999996,30
13984.0,13,1616.1200000000001,27
13985.0,24,9982.309999999992,4
13986.0,1,320.46000000000004,17
13987.0,2,682.5400000000001,380
13988.0,11,4708.639999999999,20
13989.0,5,2026.0599999999995,66
13990.0,1,311.3,213
13991.0,7,850.6299999999999,12
13992.0,3,219.5,30
13993.0,24,6690.359999999999,32
13994.0,6,2313.140000000001,4
13995.0,18,3836.2600000000007,15
13996.0,2,895.7600000000001,386
13997.0,3,382.31,519
13998.0,3,566.6999999999999,447
13999.0,36,9438.009999999995,10
14000.0,8,1877.5899999999992,206
14001.0,10,4517.34,46
14002.0,2,529.73,134
14003.0,1,209.41,733
14004.0,11,6258.450000000003,43
14005.0,5,2874.7200000000007,10
14006.0,7,2196.67,116
14007.0,1,79.48,513
14008.0,2,493.73999999999995,375
14009.0,4,1090.23,198
14010.0,3,288.09999999999997,565
14011.0,3,451.9199999999999,480
14012.0,1,328.8,278
14013.0,6,1006.22,110
14014.0,3,1948.2100000000007,77
14015.0,1,917.34,53
14016.0,13,11379.710000000001,154
14017.0,1,229.75000000000003,571
14018.0,1,367.15,645
14019.0,4,1398.9600000000005,47
14020.0,5,1213.2600000000002,17
14021.0,7,1716.5800000000004,155
14022.0,2,792.1500000000001,225
14023.0,2,584.0699999999998,7
14024.0,3,645.74,122
14025.0,10,3969.1000000000013,465
14026.0,2,713.11,471
14027.0,1,104.82000000000002,61
14028.0,5,3175.5,499
14029.0,2,467.65999999999997,63
14030.0,22,8145.589999999981,18
14031.0,55,38025.97000000005,7
14032.0,25,4786.0700000000015,2
14033.0,1,109.44,555
14034.0,4,512.02,22
14035.0,11,2852.469999999999,29
14036.0,1,626.6499999999999,285
14037.0,7,755.9500000000003,176
14038.0,8,3000.9300000000003,78
14039.0,2,267.28000000000003,33
14040.0,42,12457.84000000001,41
14041.0,1,141.41,266
14042.0,1,431.9799999999999,725
14043.0,3,301.2999999999999,491
14044.0,11,3106.1499999999965,27
14045.0,19,9660.629999999997,109
14046.0,1,154.98999999999998,284
14047.0,19,4158.73,9
14048.0,4,713.8899999999999,277
14049.0,18,13064.030000000026,17
14050.0,2,746.3600000000001,32
14051.0,42,22104.5,1
14052.0,2,480.8099999999998,20
14053.0,4,572.3,124
14054.0,1,92.46,65
14055.0,3,1520.96,106
14056.0,29,8124.399999999982,1
14057.0,23,8338.280000000002,24
14058.0,2,469.18999999999994,463
14059.0,1,183.59999999999997,267
14060.0,32,9503.140000000012,5
14061.0,3,917.43,507
14062.0,27,25434.829999999994,10
14064.0,21,3039.750000000001,29
14065.0,4,889.3700000000001,389
14066.0,1,152.55,267
14067.0,2,374.69999999999993,64
14068.0,5,1504.9700000000003,320
14069.0,2,230.06000000000006,515
14070.0,1,326.54999999999995,685
14071.0,9,1307.4100000000026,4
14072.0,1,390.8500000000001,667
14073.0,2,139.54,21
14074.0,1,219.4,623
14075.0,6,1734.8700000000003,5
14076.0,1,122.46999999999997,129
14077.0,6,615.0799999999998,41
14078.0,9,1692.630000000001,102
14079.0,2,618.7299999999999,125
14080.0,6,1075.7299999999998,33
14081.0,16,5250.049999999974,267
14082.0,2,413.36,365
14083.0,11,1407.260000000001,4
14084.0,1,150.5,512
14085.0,34,10092.21999999999,2
14086.0,1,39.95,463
14087.0,5,803.4699999999992,3
14088.0,20,62400.02000000004,10
14089.0,1,161.0,57
14090.0,1,76.32000000000001,325
14091.0,2,9530.080000000002,654
14092.0,27,7209.739999999991,8
14093.0,1,442.8499999999999,12
14094.0,2,334.27,440
14095.0,1,2.95,723
14096.0,34,57120.90999999974,4
14097.0,2,422.8599999999999,481
14098.0,1,147.34999999999997,37
14099.0,22,5700.509999999997,16
14100.0,1,194.9,138
14101.0,14,9942.130000000001,74
14102.0,8,1314.7300000000002,5
14104.0,5,771.5799999999996,155
14105.0,9,5703.979999999998,85
14106.0,1,214.79999999999998,737
14107.0,13,4853.699999999996,52
14108.0,5,1041.21,31
14109.0,2,80.19999999999999,23
14110.0,35,12957.599999999991,4
14111.0,5,688.6,14
14112.0,27,5524.510000000007,23
14113.0,31,6156.749999999999,4
14114.0,7,1364.0900000000008,274
14115.0,2,622.67,502
