CustomerID,Frequency,Monetary,Recency,Cluster,Segment
13439.0,3,986.6099999999999,255,0,Regular Customers
13440.0,10,1213.9500000000007,423,1,At Risk Customers
13441.0,2,720.9,92,0,Regular Customers
13442.0,3,419.87,667,1,At Risk Customers
13443.0,7,1247.7100000000003,449,1,At Risk Customers
13444.0,2,631.68,374,1,At Risk Customers
13445.0,1,241.89999999999998,626,1,At Risk Customers
13446.0,18,3608.859999999999,420,1,At Risk Customers
13447.0,4,1104.2300000000002,23,0,Regular Customers
13448.0,19,8447.749999999984,17,0,Regular Customers
13449.0,1,291.88,24,0,Regular Customers
13450.0,14,4117.54,27,0,Regular Customers
13451.0,13,7119.969999999989,26,0,Regular Customers
13452.0,3,729.8,259,1,At Risk Customers
13453.0,5,758.9899999999998,166,0,Regular Customers
13454.0,1,219.86999999999998,641,1,At Risk Customers
13455.0,11,2773.820000000002,25,0,Regular Customers
13456.0,7,1737.8199999999997,18,0,Regular Customers
13457.0,4,143.26999999999998,689,1,At Risk Customers
13458.0,24,11850.619999999983,7,0,Regular Customers
13459.0,2,1160.4099999999996,625,1,At Risk Customers
13460.0,2,183.44,29,0,Regular Customers
13461.0,8,4138.500000000002,39,0,Regular Customers
13462.0,6,1145.6000000000001,183,0,Regular Customers
13464.0,7,3083.89,58,0,Regular Customers
13465.0,2,931.1199999999999,446,1,At Risk Customers
13466.0,7,952.2499999999997,100,0,Regular Customers
13467.0,2,1083.71,11,0,Regular Customers
13468.0,87,13091.609999999988,2,2,Loyal Customers
13469.0,1,82.4,653,1,At Risk Customers
13470.0,2,165.0,99,0,Regular Customers
13471.0,4,2531.579999999998,1,0,Regular Customers
13472.0,2,592.24,464,1,At Risk Customers
13473.0,10,2410.980000000001,61,0,Regular Customers
13474.0,3,663.7900000000004,236,0,Regular Customers
13475.0,4,1431.7800000000009,191,0,Regular Customers
13476.0,7,1915.7700000000002,179,0,Regular Customers
13477.0,13,2821.120000000003,38,0,Regular Customers
13478.0,7,2068.0300000000007,469,1,At Risk Customers
13479.0,7,808.4999999999998,198,0,Regular Customers
13480.0,2,627.82,417,1,At Risk Customers
13481.0,14,3798.840000000004,46,0,Regular Customers
13482.0,2,336.0900000000001,232,0,Regular Customers
13483.0,1,140.34000000000003,66,0,Regular Customers
13484.0,4,767.3199999999998,241,0,Regular Customers
13485.0,15,2957.919999999999,233,0,Regular Customers
13486.0,3,1122.4099999999999,78,0,Regular Customers
13487.0,5,846.8699999999999,58,0,Regular Customers
13488.0,29,15513.730000000003,17,0,Regular Customers
13489.0,4,449.52,105,0,Regular Customers
13490.0,1,154.25,654,1,At Risk Customers
13491.0,27,4566.56,52,0,Regular Customers
13492.0,3,1269.8400000000006,136,0,Regular Customers
13493.0,2,618.63,275,1,At Risk Customers
13494.0,1,316.26,312,1,At Risk Customers
13495.0,13,5246.609999999999,8,0,Regular Customers
13496.0,3,617.93,11,0,Regular Customers
13497.0,7,1266.3300000000006,283,1,At Risk Customers
13498.0,1,327.37999999999994,730,1,At Risk Customers
13499.0,7,1146.96,18,0,Regular Customers
13500.0,5,1436.3,23,0,Regular Customers
13501.0,5,2840.2600000000016,243,0,Regular Customers
13502.0,6,774.6000000000001,17,0,Regular Customers
13503.0,12,1793.5399999999995,71,0,Regular Customers
13504.0,1,295.93,64,0,Regular Customers
13505.0,8,4282.879999999999,68,0,Regular Customers
13506.0,8,1609.6499999999996,312,1,At Risk Customers
13507.0,4,2479.159999999999,3,0,Regular Customers
13508.0,2,287.05,244,0,Regular Customers
13509.0,8,1114.72,9,0,Regular Customers
13510.0,17,4488.390000000006,1,0,Regular Customers
13511.0,2,244.60999999999999,484,1,At Risk Customers
13512.0,4,713.3900000000001,261,1,At Risk Customers
13513.0,4,796.99,127,0,Regular Customers
13514.0,4,815.9,74,0,Regular Customers
13515.0,6,1265.8200000000002,73,0,Regular Customers
13516.0,4,1685.2600000000004,21,0,Regular Customers
13517.0,5,2109.0699999999997,60,0,Regular Customers
13518.0,1,659.4399999999998,86,0,Regular Customers
13519.0,3,331.26,50,0,Regular Customers
13520.0,15,6680.6500000000015,59,0,Regular Customers
13521.0,3,1093.6500000000003,1,0,Regular Customers
13522.0,1,125.80000000000001,30,0,Regular Customers
13523.0,7,4892.02,33,0,Regular Customers
13524.0,5,680.1800000000001,41,0,Regular Customers
13525.0,2,628.78,15,0,Regular Customers
13526.0,4,942.6000000000001,738,1,At Risk Customers
13527.0,14,4650.04,34,0,Regular Customers
13529.0,2,307.76,79,0,Regular Customers
13530.0,1,402.98,634,1,At Risk Customers
13531.0,6,1738.52,205,0,Regular Customers
13532.0,1,210.30999999999983,34,0,Regular Customers
13533.0,3,270.79000000000013,183,0,Regular Customers
13534.0,60,7324.500000000025,2,0,Regular Customers
13535.0,1,89.5,403,1,At Risk Customers
13536.0,7,3448.2899999999986,1,0,Regular Customers
13537.0,2,717.85,426,1,At Risk Customers
13538.0,12,3112.730000000002,43,0,Regular Customers
13539.0,9,1531.2600000000007,86,0,Regular Customers
13540.0,3,632.3900000000001,467,1,At Risk Customers
13541.0,3,717.9,423,1,At Risk Customers
13542.0,18,3970.7699999999936,377,1,At Risk Customers
13543.0,2,1439.6099999999997,634,1,At Risk Customers
13544.0,7,820.5000000000006,40,0,Regular Customers
13545.0,3,347.3499999999999,391,1,At Risk Customers
13546.0,5,1092.1400000000006,12,0,Regular Customers
13547.0,1,175.52999999999994,408,1,At Risk Customers
13548.0,3,908.9900000000001,96,0,Regular Customers
13549.0,9,1003.7199999999998,26,0,Regular Customers
13550.0,1,349.51,383,1,At Risk Customers
13551.0,2,244.19999999999996,319,1,At Risk Customers
13552.0,32,6618.629999999999,66,0,Regular Customers
13553.0,1,517.7999999999998,675,1,At Risk Customers
13554.0,10,1556.3900000000021,380,1,At Risk Customers
13555.0,16,8906.339999999991,74,0,Regular Customers
13556.0,2,200.82000000000002,429,1,At Risk Customers
13557.0,16,2980.0799999999995,28,0,Regular Customers
13558.0,4,605.0599999999998,6,0,Regular Customers
13559.0,2,990.0,513,1,At Risk Customers
13560.0,1,174.37000000000003,7,0,Regular Customers
13561.0,11,1820.720000000001,216,0,Regular Customers
13562.0,8,4838.180000000005,82,0,Regular Customers
13563.0,2,777.5300000000001,84,0,Regular Customers
13564.0,54,15786.720000000021,144,0,Regular Customers
13565.0,3,414.7999999999998,19,0,Regular Customers
13566.0,5,1708.1200000000017,41,0,Regular Customers
13567.0,5,1078.5900000000004,428,1,At Risk Customers
13568.0,1,192.85000000000005,173,0,Regular Customers
13569.0,4,893.7800000000007,17,0,Regular Customers
13570.0,1,239.49000000000004,243,0,Regular Customers
13571.0,26,4546.539999999993,13,0,Regular Customers
13572.0,1,1384.25,206,0,Regular Customers
13573.0,6,916.47,50,0,Regular Customers
13574.0,1,421.2500000000001,411,1,At Risk Customers
13575.0,5,732.0699999999997,23,0,Regular Customers
13576.0,32,11516.150000000005,10,0,Regular Customers
13577.0,14,3346.620000000005,25,0,Regular Customers
13578.0,1,147.66,409,1,At Risk Customers
13579.0,6,1535.839999999999,15,0,Regular Customers
13580.0,1,107.75,406,1,At Risk Customers
13581.0,2,280.53000000000003,309,1,At Risk Customers
13582.0,2,241.68,390,1,At Risk Customers
13583.0,2,1445.0310000000002,156,0,Regular Customers
13584.0,5,347.14999999999986,307,1,At Risk Customers
13585.0,4,674.46,531,1,At Risk Customers
13586.0,1,131.52999999999997,541,1,At Risk Customers
13587.0,6,1308.1,32,0,Regular Customers
13588.0,13,2445.119999999998,16,0,Regular Customers
13589.0,6,1120.74,15,0,Regular Customers
13590.0,21,6298.290000000001,11,0,Regular Customers
13591.0,8,2081.190000000001,65,0,Regular Customers
13592.0,4,247.95999999999995,36,0,Regular Customers
13593.0,16,5475.2099999999955,108,0,Regular Customers
13594.0,3,508.42,53,0,Regular Customers
13595.0,3,818.2200000000008,517,1,At Risk Customers
13596.0,2,697.04,6,0,Regular Customers
13597.0,3,372.21,388,1,At Risk Customers
13598.0,6,776.8400000000001,47,0,Regular Customers
13599.0,52,9790.339999999998,1,0,Regular Customers
13600.0,2,518.4200000000001,312,1,At Risk Customers
13601.0,4,1185.1399999999999,45,0,Regular Customers
13602.0,4,1025.17,65,0,Regular Customers
13603.0,1,164.34,26,0,Regular Customers
13604.0,2,713.3899999999999,652,1,At Risk Customers
13605.0,2,522.67,387,1,At Risk Customers
13606.0,3,280.53999999999996,29,0,Regular Customers
13607.0,3,1060.6100000000001,40,0,Regular Customers
13608.0,1,236.20000000000007,541,1,At Risk Customers
13609.0,1,167.35000000000002,593,1,At Risk Customers
13610.0,17,2144.1300000000056,12,0,Regular Customers
13611.0,14,3281.0300000000016,89,0,Regular Customers
13612.0,2,777.79,518,1,At Risk Customers
13613.0,5,1039.8500000000004,453,1,At Risk Customers
13614.0,6,2359.190000000001,24,0,Regular Customers
13615.0,12,6212.229999999997,313,1,At Risk Customers
13616.0,2,288.1,568,1,At Risk Customers
13617.0,9,1263.8000000000006,40,0,Regular Customers
13618.0,1,177.34000000000003,174,0,Regular Customers
13619.0,2,231.68999999999997,545,1,At Risk Customers
13620.0,1,112.34000000000002,528,1,At Risk Customers
13621.0,1,213.85,117,0,Regular Customers
13622.0,2,651.45,689,1,At Risk Customers
13623.0,15,2446.3599999999983,31,0,Regular Customers
13624.0,2,427.1800000000001,381,1,At Risk Customers
13625.0,1,301.26,597,1,At Risk Customers
13626.0,3,689.4900000000001,253,0,Regular Customers
13627.0,10,2217.5500000000006,59,0,Regular Customers
13628.0,1,310.14000000000004,676,1,At Risk Customers
13629.0,19,13370.859999999999,23,0,Regular Customers
13630.0,11,1995.6799999999998,5,0,Regular Customers
13631.0,12,3021.77,100,0,Regular Customers
13632.0,10,3634.6999999999994,25,0,Regular Customers
13634.0,17,4519.549999999992,33,0,Regular Customers
13635.0,6,2948.219999999999,68,0,Regular Customers
13636.0,6,941.6199999999999,37,0,Regular Customers
13637.0,3,810.4999999999998,52,0,Regular Customers
13638.0,1,122.64000000000001,16,0,Regular Customers
13639.0,2,1346.2699999999995,74,0,Regular Customers
13640.0,1,405.0,611,1,At Risk Customers
13641.0,7,921.8200000000002,641,1,At Risk Customers
13642.0,5,501.96999999999986,216,0,Regular Customers
13643.0,15,2112.1700000000005,31,0,Regular Customers
13644.0,5,2597.5200000000013,9,0,Regular Customers
13645.0,1,252.1,120,0,Regular Customers
13646.0,3,323.29999999999984,400,1,At Risk Customers
13647.0,9,3063.7800000000007,10,0,Regular Customers
13648.0,11,1679.0100000000002,400,1,At Risk Customers
13649.0,6,1678.8800000000008,257,0,Regular Customers
13650.0,16,3098.5000000000023,17,0,Regular Customers
13651.0,4,208.95000000000002,35,0,Regular Customers
13652.0,5,2570.850000000002,46,0,Regular Customers
13653.0,1,152.2,488,1,At Risk Customers
13654.0,11,6307.999999999997,43,0,Regular Customers
13655.0,8,2259.300000000001,114,0,Regular Customers
13656.0,7,1053.3499999999997,165,0,Regular Customers
13657.0,2,382.13999999999993,11,0,Regular Customers
13658.0,13,5772.070000000006,10,0,Regular Customers
13659.0,17,4716.629999999993,197,0,Regular Customers
13660.0,2,303.6899999999999,396,1,At Risk Customers
13661.0,1,325.24000000000007,603,1,At Risk Customers
13662.0,17,2183.129999999999,86,0,Regular Customers
13663.0,6,2013.6100000000006,179,0,Regular Customers
13665.0,3,1711.6600000000003,386,1,At Risk Customers
13666.0,5,127.89999999999999,60,0,Regular Customers
13667.0,1,305.0199999999998,149,0,Regular Customers
13668.0,47,12749.139999999989,3,0,Regular Customers
13669.0,3,413.55,51,0,Regular Customers
13670.0,1,349.70000000000016,75,0,Regular Customers
13671.0,1,194.94999999999996,395,1,At Risk Customers
13672.0,7,162.07000000000005,301,1,At Risk Customers
13673.0,2,396.9199999999999,19,0,Regular Customers
13674.0,2,215.88,430,1,At Risk Customers
13675.0,2,486.82000000000005,151,0,Regular Customers
13676.0,3,153.15000000000003,539,1,At Risk Customers
13677.0,2,556.1900000000002,405,1,At Risk Customers
13678.0,1,232.60000000000005,152,0,Regular Customers
13679.0,3,281.25999999999993,494,1,At Risk Customers
13680.0,13,9915.559999999974,1,0,Regular Customers
13681.0,4,827.83,18,0,Regular Customers
13682.0,1,59.5,187,0,Regular Customers
13683.0,1,258.6,458,1,At Risk Customers
13684.0,6,546.5199999999999,286,1,At Risk Customers
13685.0,7,3119.4400000000014,3,0,Regular Customers
13686.0,3,409.0400000000001,183,0,Regular Customers
13687.0,1,11880.839999999998,438,1,At Risk Customers
13688.0,1,375.5,635,1,At Risk Customers
13689.0,2,1259.5,63,0,Regular Customers
13690.0,1,172.25,59,0,Regular Customers
13691.0,1,212.77999999999994,396,1,At Risk Customers
13692.0,8,3016.4499999999994,25,0,Regular Customers
13693.0,13,1948.3200000000002,325,1,At Risk Customers
13694.0,164,190825.52000000008,4,2,Loyal Customers
13695.0,16,2770.7299999999987,31,0,Regular Customers
13696.0,4,2008.6999999999996,422,1,At Risk Customers
13697.0,1,151.3,39,0,Regular Customers
13698.0,2,465.53000000000003,597,1,At Risk Customers
13699.0,3,711.3999999999997,155,0,Regular Customers
13700.0,14,2586.209999999999,26,0,Regular Customers
13701.0,2,159.55000000000004,437,1,At Risk Customers
13702.0,1,135.18,446,1,At Risk Customers
13703.0,3,99.50000000000003,318,1,At Risk Customers
13704.0,10,2295.3099999999986,5,0,Regular Customers
13705.0,7,2035.3299999999995,8,0,Regular Customers
13706.0,2,631.17,303,1,At Risk Customers
13707.0,5,3365.8599999999965,267,1,At Risk Customers
13708.0,1,296.87999999999994,271,1,At Risk Customers
13709.0,22,7512.810000000003,4,0,Regular Customers
13710.0,3,509.52,32,0,Regular Customers
13711.0,15,1632.6100000000001,219,0,Regular Customers
13712.0,2,766.4200000000002,247,0,Regular Customers
13713.0,3,743.26,408,1,At Risk Customers
13714.0,1,161.35,465,1,At Risk Customers
13715.0,21,8438.339999999995,281,0,Regular Customers
13716.0,1,138.28,269,1,At Risk Customers
13717.0,11,1748.0500000000004,32,0,Regular Customers
13718.0,2,306.55,246,0,Regular Customers
13719.0,11,2815.250000000001,15,0,Regular Customers
13720.0,4,799.8999999999999,117,0,Regular Customers
13721.0,2,741.54,36,0,Regular Customers
13722.0,11,5629.159999999996,120,0,Regular Customers
13723.0,6,1209.2,217,0,Regular Customers
13724.0,1,213.00999999999993,637,1,At Risk Customers
13725.0,11,1809.8100000000002,50,0,Regular Customers
13726.0,2,1079.6600000000003,39,0,Regular Customers
13727.0,9,1067.3,29,0,Regular Customers
13728.0,16,2855.1700000000033,37,0,Regular Customers
13729.0,5,676.4300000000002,436,1,At Risk Customers
13730.0,2,752.5999999999998,136,0,Regular Customers
13731.0,2,610.5899999999999,219,0,Regular Customers
13732.0,1,491.86,28,0,Regular Customers
13733.0,3,484.53,411,1,At Risk Customers
13734.0,6,3451.289999999998,509,1,At Risk Customers
13735.0,22,9472.810000000003,25,0,Regular Customers
13736.0,12,2715.009999999995,5,0,Regular Customers
13737.0,1,339.59999999999997,200,0,Regular Customers
13738.0,1,440.9299999999999,396,1,At Risk Customers
13739.0,2,292.2,18,0,Regular Customers
13740.0,5,1597.7700000000002,241,0,Regular Customers
13741.0,4,666.33,72,0,Regular Customers
13742.0,14,3102.420000000001,17,0,Regular Customers
13743.0,8,1340.1499999999996,3,0,Regular Customers
13744.0,2,1156.36,95,0,Regular Customers
13745.0,4,761.2700000000002,151,0,Regular Customers
13746.0,1,176.69,414,1,At Risk Customers
13747.0,2,249.39999999999998,374,1,At Risk Customers
13748.0,9,2268.35,96,0,Regular Customers
13750.0,13,3563.600000000001,54,0,Regular Customers
13751.0,1,296.24999999999994,288,1,At Risk Customers
13752.0,7,1590.7300000000005,124,0,Regular Customers
13753.0,4,2094.5700000000006,288,1,At Risk Customers
13754.0,3,447.0499999999999,152,0,Regular Customers
13755.0,10,2154.680000000001,4,0,Regular Customers
13756.0,25,9147.199999999997,2,0,Regular Customers
13757.0,1,195.55,675,1,At Risk Customers
13758.0,19,9263.139999999992,12,0,Regular Customers
13759.0,2,659.41,33,0,Regular Customers
13760.0,6,1358.6399999999999,54,0,Regular Customers
13761.0,6,1952.1699999999996,50,0,Regular Customers
13762.0,6,2165.76,204,0,Regular Customers
13763.0,6,5181.990000000001,63,0,Regular Customers
13764.0,6,2953.2600000000007,71,0,Regular Customers
13765.0,1,352.82099999999997,653,1,At Risk Customers
13766.0,1,190.34999999999997,495,1,At Risk Customers
13767.0,96,35115.68000000009,2,2,Loyal Customers
13768.0,8,758.07,564,1,At Risk Customers
13769.0,29,5766.6299999999965,2,0,Regular Customers
13770.0,4,785.3699999999999,422,1,At Risk Customers
13771.0,10,5726.069999999998,64,0,Regular Customers
13772.0,9,3094.7200000000016,34,0,Regular Customers
13773.0,2,301.54,397,1,At Risk Customers
13774.0,1,344.99999999999994,82,0,Regular Customers
13775.0,1,1049.66,591,1,At Risk Customers
13777.0,73,56016.570000000036,1,2,Loyal Customers
13778.0,5,1116.54,103,0,Regular Customers
13779.0,1,161.12999999999997,516,1,At Risk Customers
13780.0,3,735.8200000000003,7,0,Regular Customers
13781.0,4,770.8800000000005,251,0,Regular Customers
13782.0,14,1785.770000000002,13,0,Regular Customers
13783.0,4,1542.09,488,1,At Risk Customers
13784.0,15,2897.18,10,0,Regular Customers
13785.0,4,542.49,429,1,At Risk Customers
13786.0,8,2736.4100000000003,367,1,At Risk Customers
13787.0,9,1173.7,76,0,Regular Customers
13788.0,1,3.75,505,1,At Risk Customers
13789.0,1,239.45999999999998,388,1,At Risk Customers
13790.0,1,348.79999999999995,4,0,Regular Customers
13791.0,3,1047.68,43,0,Regular Customers
13792.0,3,383.94999999999993,66,0,Regular Customers
13793.0,1,96.0,647,1,At Risk Customers
13794.0,1,126.03000000000002,547,1,At Risk Customers
13795.0,4,836.2999999999998,388,1,At Risk Customers
13796.0,1,289.7,499,1,At Risk Customers
13797.0,4,1168.4499999999998,437,1,At Risk Customers
13798.0,125,73573.4700000001,1,2,Loyal Customers
13799.0,13,2039.8200000000008,117,0,Regular Customers
13800.0,3,1679.5600000000009,310,1,At Risk Customers
13801.0,1,324.79999999999995,67,0,Regular Customers
13802.0,24,25491.560000000012,138,0,Regular Customers
13803.0,4,1319.1100000000001,255,0,Regular Customers
13804.0,9,3208.520000000001,31,0,Regular Customers
13805.0,2,924.5999999999999,52,0,Regular Customers
13806.0,1,256.38,64,0,Regular Customers
13807.0,4,509.9,367,1,At Risk Customers
13808.0,5,1747.66,6,0,Regular Customers
13809.0,3,679.7000000000002,305,1,At Risk Customers
13810.0,4,899.5099999999998,29,0,Regular Customers
13811.0,4,591.75,184,0,Regular Customers
13812.0,3,538.9999999999999,42,0,Regular Customers
13813.0,12,2686.4200000000005,40,0,Regular Customers
13814.0,5,2239.0700000000006,56,0,Regular Customers
13815.0,10,7285.790000000003,22,0,Regular Customers
13816.0,4,555.04,24,0,Regular Customers
13817.0,2,382.9799999999999,29,0,Regular Customers
13818.0,1,61.28,430,1,At Risk Customers
13819.0,7,2631.1000000000004,302,1,At Risk Customers
13820.0,5,640.4000000000001,418,1,At Risk Customers
13821.0,7,1387.0300000000009,145,0,Regular Customers
13822.0,2,632.0000000000001,6,0,Regular Customers
13823.0,8,3358.5499999999984,19,0,Regular Customers
13824.0,14,3273.36,33,0,Regular Customers
13825.0,2,255.59000000000003,622,1,At Risk Customers
13826.0,2,174.65,158,0,Regular Customers
13827.0,3,412.0499999999998,58,0,Regular Customers
13828.0,1,209.49000000000004,22,0,Regular Customers
13830.0,2,135.95000000000002,574,1,At Risk Customers
13831.0,20,7009.18,16,0,Regular Customers
13832.0,3,602.4399999999998,18,0,Regular Customers
13833.0,2,701.3599999999999,159,0,Regular Customers
13834.0,3,247.89,577,1,At Risk Customers
13835.0,8,1044.8200000000002,25,0,Regular Customers
13836.0,3,602.52,399,1,At Risk Customers
13837.0,2,271.24000000000007,212,0,Regular Customers
13838.0,10,1966.090000000008,6,0,Regular Customers
13839.0,1,139.95,486,1,At Risk Customers
13840.0,1,651.4000000000003,416,1,At Risk Customers
13841.0,1,85.0,253,1,At Risk Customers
13842.0,19,5604.959999999997,59,0,Regular Customers
13843.0,1,319.75000000000006,381,1,At Risk Customers
13844.0,1,361.62,11,0,Regular Customers
13845.0,1,312.98,65,0,Regular Customers
13846.0,5,1290.34,25,0,Regular Customers
13847.0,1,310.7199999999999,720,1,At Risk Customers
13848.0,8,3335.0,92,0,Regular Customers
13849.0,6,3443.8000000000006,52,0,Regular Customers
13850.0,2,1586.8099999999995,88,0,Regular Customers
13851.0,9,4516.76,96,0,Regular Customers
13852.0,2,170.45000000000002,607,1,At Risk Customers
13853.0,2,1056.94,9,0,Regular Customers
13854.0,45,12158.210000000008,9,0,Regular Customers
13855.0,5,1253.9399999999998,501,1,At Risk Customers
13856.0,15,1058.88,169,0,Regular Customers
13857.0,7,997.1099999999999,393,1,At Risk Customers
13858.0,1,216.16999999999996,57,0,Regular Customers
13859.0,2,515.86,326,1,At Risk Customers
13860.0,6,1240.0000000000002,1,0,Regular Customers
13861.0,3,251.31,429,1,At Risk Customers
13862.0,11,2534.039999999999,18,0,Regular Customers
13863.0,6,1217.6299999999999,245,0,Regular Customers
13864.0,1,662.4000000000001,387,1,At Risk Customers
13865.0,4,501.56,58,0,Regular Customers
13866.0,1,145.67,74,0,Regular Customers
13867.0,3,1015.2900000000002,31,0,Regular Customers
13868.0,2,3192.54,7,0,Regular Customers
13869.0,10,8111.569999999993,123,0,Regular Customers
13870.0,18,5689.84,2,0,Regular Customers
13871.0,21,7804.949999999998,23,0,Regular Customers
13872.0,6,891.3200000000002,513,1,At Risk Customers
13873.0,9,1031.02,120,0,Regular Customers
13874.0,10,1989.1999999999998,358,1,At Risk Customers
13875.0,14,4814.370000000001,54,0,Regular Customers
13876.0,1,122.69999999999999,64,0,Regular Customers
13877.0,5,446.33000000000004,86,0,Regular Customers
13878.0,4,2473.060000000001,55,0,Regular Customers
13879.0,1,395.5,646,1,At Risk Customers
13880.0,17,4391.66,21,0,Regular Customers
13881.0,51,44392.50000000001,4,0,Regular Customers
13882.0,6,1131.28,3,0,Regular Customers
13883.0,26,6342.74,1,0,Regular Customers
13884.0,14,1852.3800000000003,7,0,Regular Customers
13885.0,2,506.8000000000001,189,0,Regular Customers
13886.0,1,243.56000000000003,71,0,Regular Customers
13887.0,1,349.54999999999995,204,0,Regular Customers
13888.0,7,2169.0500000000015,120,0,Regular Customers
13889.0,8,1855.7300000000007,93,0,Regular Customers
13890.0,22,2858.7299999999987,1,0,Regular Customers
13891.0,3,863.5600000000001,378,1,At Risk Customers
13892.0,6,1267.6499999999999,27,0,Regular Customers
13893.0,1,821.1,298,1,At Risk Customers
13894.0,5,535.9699999999999,22,0,Regular Customers
13895.0,8,3923.62,21,0,Regular Customers
13896.0,1,388.55,626,1,At Risk Customers
13897.0,3,1160.72,50,0,Regular Customers
13898.0,2,686.3999999999999,326,1,At Risk Customers
13899.0,2,388.52000000000004,16,0,Regular Customers
13900.0,7,1608.09,183,0,Regular Customers
13901.0,20,5599.3399999999965,72,0,Regular Customers
13902.0,8,30411.260000000006,632,1,At Risk Customers
13903.0,1,165.45000000000002,400,1,At Risk Customers
13904.0,2,332.63999999999993,37,0,Regular Customers
13905.0,3,244.45000000000005,571,1,At Risk Customers
13906.0,1,42.0,409,1,At Risk Customers
13907.0,1,136.8,692,1,At Risk Customers
13908.0,5,2347.0499999999984,80,0,Regular Customers
13909.0,2,286.59999999999997,423,1,At Risk Customers
13911.0,22,4200.040000000001,57,0,Regular Customers
13912.0,1,124.94999999999999,424,1,At Risk Customers
13913.0,1,42.22,507,1,At Risk Customers
13914.0,3,613.9499999999999,4,0,Regular Customers
13915.0,2,31.200000000000003,394,1,At Risk Customers
13916.0,5,1260.510000000001,464,1,At Risk Customers
13917.0,2,272.04,50,0,Regular Customers
13918.0,2,1212.8400000000001,50,0,Regular Customers
13919.0,5,1326.03,53,0,Regular Customers
13920.0,5,1734.8800000000006,432,1,At Risk Customers
13921.0,5,720.7500000000002,399,1,At Risk Customers
13922.0,5,824.6999999999998,352,1,At Risk Customers
13923.0,1,351.13000000000005,54,0,Regular Customers
13924.0,11,1682.0800000000004,2,0,Regular Customers
13925.0,6,616.6499999999999,36,0,Regular Customers
13926.0,1,223.85000000000002,23,0,Regular Customers
13927.0,3,689.96,75,0,Regular Customers
13928.0,4,464.56999999999994,11,0,Regular Customers
13929.0,14,3318.0999999999985,169,0,Regular Customers
13930.0,2,337.3399999999999,58,0,Regular Customers
13931.0,12,5250.779999999996,86,0,Regular Customers
13932.0,1,307.4,295,1,At Risk Customers
13933.0,2,608.7899999999998,109,0,Regular Customers
13934.0,1,922.0999999999997,264,1,At Risk Customers
13935.0,3,6116.920000000001,597,1,At Risk Customers
13936.0,4,924.3599999999997,171,0,Regular Customers
13937.0,3,867.3800000000003,169,0,Regular Customers
13938.0,1,71.66,35,0,Regular Customers
13939.0,10,1533.6600000000003,23,0,Regular Customers
13940.0,4,839.1400000000002,17,0,Regular Customers
13941.0,17,10846.149999999996,22,0,Regular Customers
13942.0,1,320.0,535,1,At Risk Customers
13943.0,1,246.54000000000002,578,1,At Risk Customers
13944.0,1,200.43000000000004,653,1,At Risk Customers
13945.0,2,854.1499999999999,395,1,At Risk Customers
13946.0,7,1745.4300000000003,79,0,Regular Customers
13947.0,1,90.6,65,0,Regular Customers
13948.0,5,536.8599999999999,361,1,At Risk Customers
13949.0,6,2427.3199999999974,3,0,Regular Customers
13950.0,5,728.5600000000001,11,0,Regular Customers
13951.0,3,674.4499999999998,176,0,Regular Customers
13952.0,17,12790.891000000001,211,0,Regular Customers
13953.0,12,6640.680000000002,7,0,Regular Customers
13954.0,3,378.5899999999999,2,0,Regular Customers
13955.0,3,545.1699999999997,154,0,Regular Customers
13956.0,5,1026.4200000000003,5,0,Regular Customers
13957.0,3,458.2499999999999,418,1,At Risk Customers
13958.0,12,4402.329999999997,372,1,At Risk Customers
13959.0,6,1076.18,79,0,Regular Customers
13960.0,2,230.22,21,0,Regular Customers
13961.0,2,498.70000000000005,385,1,At Risk Customers
13962.0,3,362.8,22,0,Regular Customers
13963.0,18,2899.620000000001,308,1,At Risk Customers
13964.0,3,421.90000000000003,387,1,At Risk Customers
13965.0,5,777.6600000000001,455,1,At Risk Customers
13966.0,1,390.86000000000007,435,1,At Risk Customers
13967.0,2,166.3,146,0,Regular Customers
13968.0,1,123.66,423,1,At Risk Customers
13969.0,39,13212.769999999984,7,0,Regular Customers
13970.0,2,846.55,386,1,At Risk Customers
13971.0,18,4593.830000000004,9,0,Regular Customers
13972.0,2,190.25000000000009,71,0,Regular Customers
13973.0,1,264.7,287,1,At Risk Customers
13974.0,4,663.5200000000003,49,0,Regular Customers
13975.0,14,5327.289999999996,31,0,Regular Customers
13976.0,4,1192.36,207,0,Regular Customers
13977.0,1,519.81,411,1,At Risk Customers
13978.0,2,196.79,15,0,Regular Customers
13979.0,11,3326.8300000000036,73,0,Regular Customers
13980.0,9,753.1199999999999,60,0,Regular Customers
13981.0,2,327.38999999999993,401,1,At Risk Customers
13982.0,13,4418.79,39,0,Regular Customers
13983.0,30,6993.409999999996,30,0,Regular Customers
13984.0,13,1616.1200000000001,27,0,Regular Customers
13985.0,24,9982.309999999992,4,0,Regular Customers
13986.0,1,320.46000000000004,17,0,Regular Customers
13987.0,2,682.5400000000001,380,1,At Risk Customers
13988.0,11,4708.639999999999,20,0,Regular Customers
13989.0,5,2026.0599999999995,66,0,Regular Customers
13990.0,1,311.3,213,0,Regular Customers
13991.0,7,850.6299999999999,12,0,Regular Customers
13992.0,3,219.5,30,0,Regular Customers
13993.0,24,6690.359999999999,32,0,Regular Customers
13994.0,6,2313.140000000001,4,0,Regular Customers
